answer,time_for_answer,image_id,image_displayed,cued_recall_round,mouse_norm_pos,image_norm_pos,euclidean_dist,ID,participant,age,sex,preferred language,time,set,session,version,netstation,experimenter,date,screen,experiment_window,show_tile_numbers,image_pairs,nrows,ncols,sounds_played,ISI,pausetime_after_img1,pausetime_after_img2,
1,2593.81,10,pferd1.bmp,1,[-0.11481481  0.01333333],[-0.16666667  0.        ],0.05353869925805227,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,3264.08,1,auto1.bmp,1,[0.82037037 0.31555556],[0.83333333 0.4       ],0.08543361520098537,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2877.31,14,schlaeger1.bmp,1,[ 0.78518519 -0.73111111],[ 0.83333333 -0.8       ],0.08404714856817988,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,3051.78,6,hammer1.bmp,1,[-0.87037037 -0.80222222],[-0.83333333 -0.8       ],0.03710364381146125,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,6043.78,5,fisch1.bmp,1,[ 0.44814815 -0.51111111],[ 0.5 -0.4],0.12261441005368036,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,3533.53,4,elefant1.bmp,1,[-0.8        -0.03333333],[-0.16666667 -0.8       ],0.9944289260117533,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2400.67,2,blume1.bmp,1,[-0.90925926  0.40444444],[-0.83333333 -0.4       ],0.8080195606699383,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1888.36,13,schale1.bmp,1,[ 0.10555556 -0.82444444],[ 0.16666667 -0.8       ],0.06581868097608833,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2177.69,3,eis1.bmp,1,[ 0.55       -0.02666667],[0.83333333 0.        ],0.2845854685132199,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2653.1,8,kerze1.bmp,1,[-0.57777778 -0.45333333],[-0.5 -0.4],0.09430708966187969,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,6894.24,11,pinguin1.bmp,1,[-0.11666667 -0.91777778],[0.16666667 0.        ],0.9605174788417408,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,5474.74,9,klammer1.bmp,1,[-0.41111111 -0.04666667],[0.5 0. ],0.912305450256602,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,4648.04,12,reifen1.bmp,1,[-0.84259259  0.34222222],[-0.83333333  0.4       ],0.05851500223847271,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1834.12,0,apfel1.bmp,1,[ 0.15555556 -0.36222222],[ 0.16666667 -0.4       ],0.03937787810370968,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1489.23,7,hund1.bmp,1,[-0.12962963  0.36888889],[-0.16666667  0.4       ],0.048369859903154164,BME306,8.00,00.00,female,English,morning,set-1,2,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
