answer,time_for_answer,image_id,image_displayed,cued_recall_round,mouse_norm_pos,image_norm_pos,euclidean_dist,ID,participant,age,sex,preferred language,time,set,session,version,netstation,experimenter,date,screen,experiment_window,show_tile_numbers,image_pairs,nrows,ncols,sounds_played,ISI,pausetime_after_img1,pausetime_after_img2,
1,3985.22,3,eis1.bmp,1,[ 0.79814815 -0.02444444],[0.83333333 0.        ],0.04284306385768072,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,3906.1,11,pinguin1.bmp,1,[ 0.13888889 -0.06222222],[0.16666667 0.        ],0.0681411026953865,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,3106.11,0,apfel1.bmp,1,[ 0.1037037 -0.34     ],[ 0.16666667 -0.4       ],0.08697318382740418,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2815.66,4,elefant1.bmp,1,[-0.44444444 -0.79777778],[-0.16666667 -0.8       ],0.277786666524449,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1942.84,13,schale1.bmp,1,[ 0.17962963 -0.75777778],[ 0.16666667 -0.8       ],0.044167346062015896,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2775.28,9,klammer1.bmp,1,[ 0.40740741 -0.40888889],[0.5 0. ],0.4192415910424537,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1804.16,2,blume1.bmp,1,[-0.77222222 -0.38888889],[-0.83333333 -0.4       ],0.06211299937499417,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,3433.14,12,reifen1.bmp,1,[-0.88703704  0.28      ],[-0.83333333  0.4       ],0.13146896132355812,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1608.37,1,auto1.bmp,1,[0.77222222 0.46666667],[0.83333333 0.4       ],0.09043789220055384,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2369.24,10,pferd1.bmp,1,[-0.12222222 -0.04      ],[-0.16666667  0.        ],0.05979388465366091,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2746.61,8,kerze1.bmp,1,[-0.4962963  -0.42222222],[-0.5 -0.4],0.022528750112215605,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2939.69,5,fisch1.bmp,1,[ 0.1962963  -0.05777778],[ 0.5 -0.4],0.45754998527599494,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1231.39,7,hund1.bmp,1,[-0.10925926  0.40222222],[-0.16666667  0.4       ],0.05745040205990719,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,1936.13,14,schlaeger1.bmp,1,[0.76851852 0.03333333],[ 0.83333333 -0.8       ],0.8358501089692597,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,3706.52,6,hammer1.bmp,1,[-0.72777778 -0.83333333],[-0.83333333 -0.8       ],0.11069366025095159,BME306,4.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260512,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
