answer,time_for_answer,image_id,image_displayed,cued_recall_round,mouse_norm_pos,image_norm_pos,euclidean_dist,ID,participant,age,sex,preferred language,time,set,session,version,netstation,experimenter,date,screen,experiment_window,show_tile_numbers,image_pairs,nrows,ncols,sounds_played,ISI,pausetime_after_img1,pausetime_after_img2,
0,2589.4,4,elefant1.bmp,2,[-0.35925926 -0.64666667],[-0.16666667 -0.8       ],0.2461768019790807,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2380.27,0,apfel1.bmp,2,[ 0.11111111 -0.49555556],[ 0.16666667 -0.4       ],0.11053182324840788,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,3692.25,2,blume1.bmp,2,[-0.34814815 -0.60222222],[-0.83333333 -0.4       ],0.5256410287293756,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,1233.89,12,reifen1.bmp,2,[ 0.24444444 -0.40888889],[-0.83333333  0.4       ],1.3475556288478432,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2712.77,10,pferd1.bmp,2,[-0.16296296 -0.00666667],[-0.16666667  0.        ],0.007626392697027384,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,1321.4,5,fisch1.bmp,2,[ 0.19814815 -0.21111111],[ 0.5 -0.4],0.35608082342646785,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2773.11,7,hund1.bmp,2,[0.60185185 0.33333333],[-0.16666667  0.4       ],0.7714046653672396,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,1852.26,8,kerze1.bmp,2,[0.08518519 0.41777778],[-0.5 -0.4],1.00558549849696,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2203.77,13,schale1.bmp,2,[ 0.18888889 -0.74      ],[ 0.16666667 -0.8       ],0.06398302243950214,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2316.18,1,auto1.bmp,2,[0.77592593 0.36444444],[0.83333333 0.4       ],0.06752635008723828,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,4443.07,12,reifen1.bmp,3,[-0.4462963   0.40888889],[-0.83333333  0.4       ],0.3871390969459011,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1601.15,10,pferd1.bmp,3,[-0.14074074  0.11777778],[-0.16666667  0.        ],0.12059750649739073,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,1380.79,11,pinguin1.bmp,3,[-0.13518519  0.34      ],[0.16666667 0.        ],0.4546587076768599,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1284.08,7,hund1.bmp,3,[-0.02407407  0.33111111],[-0.16666667  0.4       ],0.15836137936574932,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,1905.5,6,hammer1.bmp,3,[-0.50925926 -0.87333333],[-0.83333333 -0.8       ],0.33226763800398346,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,4244.34,13,schale1.bmp,3,[ 0.18888889 -0.79333333],[ 0.16666667 -0.8       ],0.02320068113091238,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2072.66,9,klammer1.bmp,3,[0.50185185 0.75555556],[0.5 0. ],0.7555578249784363,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2907.24,4,elefant1.bmp,3,[ 0.16296296 -0.07111111],[-0.16666667 -0.8       ],0.7999591896312248,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2344.01,8,kerze1.bmp,3,[-0.46666667 -0.37111111],[-0.5 -0.4],0.04410985164728714,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2146.76,14,schlaeger1.bmp,3,[ 0.84259259 -0.38      ],[ 0.83333333 -0.8       ],0.42010205174698945,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2100.91,5,fisch1.bmp,3,[ 0.43518519 -0.77555556],[ 0.5 -0.4],0.3811075117707872,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1514.5,1,auto1.bmp,3,[0.88148148 0.37333333],[0.83333333 0.4       ],0.05503957922447392,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2909.05,0,apfel1.bmp,3,[-0.15       -0.45555556],[ 0.16666667 -0.4       ],0.32150302880511744,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,1802.72,3,eis1.bmp,3,[0.57962963 0.28      ],[0.83333333 0.        ],0.37784331312460295,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,3321.65,2,blume1.bmp,3,[ 0.1962963  -0.05777778],[-0.83333333 -0.4       ],1.0850130061865455,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2242.39,3,eis1.bmp,4,[0.46481481 0.26444444],[0.83333333 0.        ],0.4535821454693897,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2398.16,4,elefant1.bmp,4,[ 0.18703704 -0.71111111],[-0.16666667 -0.8       ],0.36470199421118965,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2019.67,12,reifen1.bmp,4,[-0.21666667  0.75333333],[-0.83333333  0.4       ],0.710719510230458,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,6078.41,1,auto1.bmp,4,[0.82777778 0.41333333],[0.83333333 0.4       ],0.014444444444444355,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,3327.25,14,schlaeger1.bmp,4,[0.82592593 0.01111111],[ 0.83333333 -0.8       ],0.8111449341840216,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,1267.81,9,klammer1.bmp,4,[ 0.22407407 -0.09333333],[0.5 0. ],0.29128375805937196,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,4692.54,2,blume1.bmp,4,[-0.07962963 -0.38666667],[-0.83333333 -0.4       ],0.7538216305960306,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2603.4,13,schale1.bmp,4,[ 0.23148148 -0.73111111],[ 0.16666667 -0.8       ],0.09458667576262748,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2544.6,5,fisch1.bmp,4,[ 0.12407407 -0.04222222],[ 0.5 -0.4],0.5189655480423241,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2233.67,10,pferd1.bmp,4,[-0.14444444  0.10222222],[-0.16666667  0.        ],0.10460979818613172,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1843.04,8,kerze1.bmp,4,[-0.38888889 -0.33333333],[-0.5 -0.4],0.12957670877434002,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1361.03,7,hund1.bmp,4,[-0.17037037  0.39111111],[-0.16666667  0.4       ],0.009629629629629747,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1746.42,11,pinguin1.bmp,4,[0.13148148 0.14666667],[0.16666667 0.        ],0.15082807552848668,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2382.42,6,hammer1.bmp,4,[ 0.43888889 -0.02444444],[-0.83333333 -0.8       ],1.48997845704867,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,3079.99,0,apfel1.bmp,4,[ 0.04444444 -0.37111111],[ 0.16666667 -0.4       ],0.12558996578617587,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1427.41,0,apfel1.bmp,5,[ 0.07037037 -0.37111111],[ 0.16666667 -0.4       ],0.10053628490062008,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,3691.73,14,schlaeger1.bmp,5,[ 0.81111111 -0.33555556],[ 0.83333333 -0.8       ],0.46497577263315826,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2398.56,6,hammer1.bmp,5,[-0.74444444 -0.71111111],[-0.83333333 -0.8       ],0.12570787221094182,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2119.04,3,eis1.bmp,5,[0.48518519 0.41111111],[0.83333333 0.        ],0.5387202230638806,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,1983.33,12,reifen1.bmp,5,[-0.69814815  0.74444444],[-0.83333333  0.4       ],0.37002298523496446,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2363.84,10,pferd1.bmp,5,[-0.0462963  0.12     ],[-0.16666667  0.        ],0.1699677206504227,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,3005.75,11,pinguin1.bmp,5,[0.13148148 0.10222222],[0.16666667 0.        ],0.10810818642713953,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2390.14,5,fisch1.bmp,5,[ 0.49074074 -0.75333333],[ 0.5 -0.4],0.353454634043005,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2383.84,1,auto1.bmp,5,[0.85925926 0.39333333],[0.83333333 0.4       ],0.02676934962902617,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,3224.79,2,blume1.bmp,5,[-0.11111111 -0.35555556],[-0.83333333 -0.4       ],0.7235884513406639,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1578.65,8,kerze1.bmp,5,[-0.45740741 -0.33555556],[-0.5 -0.4],0.07724775312921187,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2926.75,13,schale1.bmp,5,[ 0.24259259 -0.72222222],[ 0.16666667 -0.8       ],0.10869281919132738,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2500.88,9,klammer1.bmp,5,[ 0.47962963 -0.04222222],[0.5 0. ],0.04687929221318069,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1720.2,7,hund1.bmp,5,[-0.11851852  0.42444444],[-0.16666667  0.4       ],0.053997916944022416,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,3317.82,4,elefant1.bmp,5,[-0.42037037 -0.51111111],[-0.16666667 -0.8       ],0.38447673453205666,5GCA,3.00,00.00,female,German,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
