answer,time_for_answer,image_id,image_displayed,cued_recall_round,mouse_norm_pos,image_norm_pos,euclidean_dist,ID,participant,age,sex,preferred language,time,set,session,version,netstation,experimenter,date,screen,experiment_window,show_tile_numbers,image_pairs,nrows,ncols,sounds_played,ISI,pausetime_after_img1,pausetime_after_img2,
0,2996.71,0,apfel1.bmp,1,[ 0.75185185 -0.03111111],[ 0.16666667 -0.4       ],0.6917519160117293,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,5360.17,9,klammer1.bmp,1,[ 0.01296296 -0.08888889],[0.5 0. ],0.49508212451442596,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,4622.62,4,elefant1.bmp,1,[-0.01851852 -0.71111111],[-0.16666667 -0.8       ],0.17276894503245332,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,4029.19,13,schale1.bmp,1,[ 0.05555556 -0.7       ],[ 0.16666667 -0.8       ],0.14948471163415236,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,4000.79,8,kerze1.bmp,1,[-0.52592593 -0.66666667],[-0.5 -0.4],0.26792399061343436,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1631.85,14,schlaeger1.bmp,2,[ 0.68148148 -0.64666667],[ 0.83333333 -0.8       ],0.2158010565820935,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1546.71,13,schale1.bmp,2,[ 0.20555556 -0.74444444],[ 0.16666667 -0.8       ],0.06781419786518728,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1640.35,11,pinguin1.bmp,2,[ 0.13333333 -0.13777778],[0.16666667 0.        ],0.141752697189485,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2667.0,5,fisch1.bmp,2,[0.43518519 0.27777778],[ 0.5 -0.4],0.6808697939172081,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2149.92,6,hammer1.bmp,2,[-0.80185185 -0.79555556],[-0.83333333 -0.8       ],0.0317936591585275,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2944.26,0,apfel1.bmp,2,[ 0.40185185 -0.40444444],[ 0.16666667 -0.4       ],0.23522717618721187,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,3083.38,4,elefant1.bmp,2,[-0.3462963  -0.71555556],[-0.16666667 -0.8       ],0.19848845819948524,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2450.48,10,pferd1.bmp,2,[-0.12222222 -0.00888889],[-0.16666667  0.        ],0.045324617898602496,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2882.23,1,auto1.bmp,2,[0.83518519 0.46666667],[0.83333333 0.4       ],0.0666923818717373,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,4078.01,2,blume1.bmp,2,[-0.47777778  0.34222222],[-0.83333333 -0.4       ],0.8229906319314416,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,3513.22,9,klammer1.bmp,2,[ 0.11296296 -0.34888889],[0.5 0. ],0.5210768895552098,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2606.82,8,kerze1.bmp,2,[-0.43333333 -0.42888889],[-0.5 -0.4],0.07265681210787471,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,3887.02,3,eis1.bmp,2,[ 0.53518519 -0.04      ],[0.83333333 0.        ],0.3008194113486862,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2746.87,7,hund1.bmp,2,[-0.11851852  0.42444444],[-0.16666667  0.4       ],0.053997916944022416,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2356.7,12,reifen1.bmp,2,[-0.71851852  0.43333333],[-0.83333333  0.4       ],0.11955564734495533,5GCA,2.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
