answer,time_for_answer,image_id,image_displayed,cued_recall_round,mouse_norm_pos,image_norm_pos,euclidean_dist,ID,participant,age,sex,preferred language,time,set,session,version,netstation,experimenter,date,screen,experiment_window,show_tile_numbers,image_pairs,nrows,ncols,sounds_played,ISI,pausetime_after_img1,pausetime_after_img2,
1,6105.74,1,auto1.bmp,1,[0.92222222 0.39111111],[0.83333333 0.4       ],0.08933222774329684,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2840.3,13,schale1.bmp,1,[ 0.28518519 -0.74      ],[ 0.16666667 -0.8       ],0.13284065353582253,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1425.16,0,apfel1.bmp,1,[ 0.2537037  -0.34666667],[ 0.16666667 -0.4       ],0.10207786371506318,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,3555.09,14,schlaeger1.bmp,1,[-0.10555556 -0.35333333],[ 0.83333333 -0.8       ],1.0397227788166052,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1695.0,11,pinguin1.bmp,1,[0.16851852 0.00888889],[0.16666667 0.        ],0.009079741238615756,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2668.02,4,elefant1.bmp,1,[-0.17962963 -0.73777778],[-0.16666667 -0.8       ],0.06355818867031032,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2901.82,12,reifen1.bmp,1,[-0.87962963  0.46666667],[-0.83333333  0.4       ],0.08116521111411516,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,3249.45,2,blume1.bmp,1,[-0.27222222 -0.87777778],[-0.83333333 -0.4       ],0.7369649136496372,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1400.06,8,kerze1.bmp,1,[-0.46111111 -0.38444444],[-0.5 -0.4],0.04188461516660169,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,3914.18,6,hammer1.bmp,1,[-0.70740741 -0.80444444],[-0.83333333 -0.8       ],0.12600433288868107,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2145.75,9,klammer1.bmp,1,[0.06851852 0.33555556],[0.5 0. ],0.546602048775571,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2270.36,5,fisch1.bmp,1,[ 0.20925926 -0.38222222],[ 0.5 -0.4],0.29128375805937196,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2311.89,3,eis1.bmp,1,[0.55185185 0.55111111],[0.83333333 0.        ],0.6188338074209692,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2045.63,10,pferd1.bmp,1,[-0.05925926  0.02444444],[-0.16666667  0.        ],0.11015390156584703,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,970.44,7,hund1.bmp,1,[-0.19074074  0.43333333],[-0.16666667  0.4       ],0.041117783909582366,5GCA,3.00,00.00,female,German,morning,set-1,2,adults,ignore,andrea,20260508,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
