answer,time_for_answer,image_id,image_displayed,cued_recall_round,mouse_norm_pos,image_norm_pos,euclidean_dist,ID,participant,age,sex,preferred language,time,set,session,version,netstation,experimenter,date,screen,experiment_window,show_tile_numbers,image_pairs,nrows,ncols,sounds_played,ISI,pausetime_after_img1,pausetime_after_img2,
1,2709.45,1,auto1.bmp,1,[0.7537037  0.31111111],[0.83333333 0.4       ],0.11934032211642995,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1928.37,5,fisch1.bmp,1,[ 0.47592593 -0.41777778],[ 0.5 -0.4],0.029926750997060485,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,2316.56,9,klammer1.bmp,1,[ 0.14259259 -0.02      ],[0.5 0. ],0.35796655551836765,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,2799.99,6,hammer1.bmp,1,[-0.85555556 -0.82888889],[-0.83333333 -0.8       ],0.03644715437079265,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,5838.74,0,apfel1.bmp,1,[-0.17962963 -0.85333333],[ 0.16666667 -0.4       ],0.5704666825850949,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1772.95,8,kerze1.bmp,1,[-0.47962963 -0.43555556],[-0.5 -0.4],0.04097742695546241,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,3796.34,2,blume1.bmp,1,[-0.85555556  0.48      ],[-0.83333333 -0.4       ],0.8802805388968302,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,7336.29,4,elefant1.bmp,1,[-0.89074074  0.05111111],[-0.16666667 -0.8       ],1.11744055242461,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,4250.98,3,eis1.bmp,1,[ 0.79074074 -0.07555556],[0.83333333 0.        ],0.08673390870396203,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1822.89,10,pferd1.bmp,1,[-0.1462963  -0.07555556],[-0.16666667  0.        ],0.07825339586455468,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1221.8,7,hund1.bmp,1,[-0.14444444  0.38666667],[-0.16666667  0.4       ],0.025915341754868055,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,4148.01,12,reifen1.bmp,1,[-0.87592593  0.36222222],[-0.83333333  0.4       ],0.05693232331097807,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1831.38,14,schlaeger1.bmp,1,[ 0.87962963 -0.86444444],[ 0.83333333 -0.8       ],0.07935006912730158,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
1,1192.39,13,schale1.bmp,1,[ 0.12037037 -0.77111111],[ 0.16666667 -0.8       ],0.054570275351962697,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
0,3131.25,11,pinguin1.bmp,1,[-0.19259259 -0.02666667],[0.16666667 0.        ],0.36024759051883015,BME306,8.00,00.00,female,English,evening,set-1,1,adults,ignore,andrea,20260513,[1600  900],"[1080.0, 900]",False,15,5,6,False,3,1,2,
